#======== CAESAR RESULTS ======
# This ascii file contains source islands (or blobs) found by CAESAR.
# Source parameters are described in the header below.
# NB: Fitted components, if available, are reported in a different ascii file. 
#     We include here the total fitted flux density summed over all components.
#
# ---- HEADER ----
# name - Source name assigned by finder
# iauName - Source name in IAU notation
# npix - Number of pixels in source
# nComponents - Number of fitted components (=0 if fit not performed or failed)
# nNestedSources - Number of nested sources detected
# x - Source centroid in image coordinates along x axis 
# y - Source centroid in image coordinates along y axis 
# x_w - Source centroid in image coordinates along x axis, weighted by pixel fluxes 
# y_w - Source centroid in image coordinates along y axis, weighted by pixel fluxes 
# x_wcs - Source centroid in selected WCS coordinate (deg) along x axis
# y_wcs - Source centroid in selected WCS coordinate (deg) along y axis
# x_w_wcs - Source centroid in selected selected WCS coordinate (deg) along x axis, weighted by pixel fluxes
# y_w_wcs - Source centroid in selected selected WCS coordinate (deg) along y axis, weighted by pixel fluxes
# xmin - Source minimum pixel image coordinate along x axis
# xmax - Source maximum pixel image coordinate along x axis
# ymin - Source minimum pixel image coordinate along y axis
# ymax - Source maximum pixel image coordinate along y axis
# xmin_wcs - Source minimum pixel WCS coordinate (deg) along x axis
# xmax_wcs - Source maximum pixel WCS coordinate (deg) along x axis
# ymin_wcs - Source minimum pixel WCS coordinate (deg) along y axis
# ymax_wcs - Source maximum pixel WCS coordinate (deg) along y axis
# nu - Spectral axis value present in image header. If frequency it is given in GHz units.
# Stot - Sum of source pixel brightness in Jy/beam units.
# Smax - Maximum source pixel flux in Jy/beam units.
# S - Fitted source flux density in Jy units
# SErr - Fitted source flux density error in Jy units
# beamArea - Number of pixels in beam. Used to convert flux parameters from Jy/beam to Jy/pixel (e.g. Jy/pixel=Jy/beam/beamarea).
# bkgSum - Background estimator summed over all source pixels (in Jy/beam).
# rmsSum - Noise (rms) estimator summed over all source pixels (in Jy/beam).
# morphId - Source morphology tag (eUnknownMorph=0, eCompact=1, ePointLike=2, eExtended=3, eCompactPlusExtended=4, eDiffuse=5)
# sourcenessId - Sourceness flag (eReal=1, eCandidate=2, eFake=3)
# isGoodSource - Bool flag indicating if source was tagged as good (true) or bad (false) in the finding process
# sourceNestedLevel - Source nested level (0=mother source,1=nested source,...)
# ---------------
#
# name	iauName	npix	nComponents	nNestedSources	x	y	x_w	y_w	x_wcs(deg)	y_wcs(deg)	x_w_wcs(deg)	y_w_wcs(deg)	xmin	xmax	ymin	ymax	xmin_wcs(deg)	xmax_wcs(deg)	ymin_wcs(deg)	ymax_wcs(deg)	nu(GHz)	Stot(Jy/beam)	Smax(Jy/beam)	S(Jy)	Serr(Jy)	beamArea	bkgSum(Jy/beam)	rmsSum(Jy/beam)	morphId	sourcenessId	isGoodSource	sourceNestedLevel	
S72	J230911.967-101752.91	1297	0	0	8908.94	190.997	8908.37	190.58	347.29986	-10.298032	347.30002	-10.298146	8889	8930	170	212	347.30542	347.29399	-10.303806	-10.292256	0	-0.092586572	0.0014305714	0	0	79.632425	-0.037050174	0.73548412	1	2	1	0
S73	J230908.186-101715.65	185	0	0	8965.4	228.627	8965.39	228.594	347.28411	-10.287681	347.28411	-10.28769	8958	8972	221	236	347.28617	347.28227	-10.289778	-10.285653	0	1.4545545	0.019358896	0	0	79.632425	-0.005554541	0.10253051	2	2	1	0
S74	J230833.202-101926.21	221	0	0	9487.43	96.3167	9487.37	96.462	347.13834	-10.323946	347.13836	-10.323906	9479	9496	88	105	347.14069	347.13595	-10.326234	-10.321557	0	1.9846252	0.025841381	0	0	79.632425	-0.0038273159	0.09220458	2	2	1	0
S75	J230837.664-101752.58	1297	0	0	9420.94	190.997	9295.24	554.546	347.15693	-10.297938	347.19212	-10.198043	9401	9442	170	212	347.16249	347.15106	-10.303714	-10.29216	0	0.0019516052	0.00099091919	0	0	79.632425	-0.014806567	0.51324822	1	2	1	0
S76	J230758.532-102030.72	21	0	0	10004.8	30.5714	10004.8	30.5728	346.99388	-10.341865	346.99388	-10.341865	10003	10007	28	33	346.99437	346.99326	-10.342573	-10.341197	0	0.065873176	0.0035177665	0	0	79.632425	-0.0007877752	0.014895324	2	2	1	0
S77	J230803.361-101752.06	1297	0	0	9932.94	190.997	9955.67	177.18	347.014	-10.297794	347.00765	-10.301585	9913	9954	170	212	347.01956	347.00813	-10.303572	-10.292014	0	-0.072405688	0.0014723672	0	0	79.632425	0.0036421455	0.61543273	1	2	1	0
S78	J230709.267-101818.01	119	0	0	10740.2	163.58	10740.2	163.527	346.78861	-10.305003	346.78861	-10.305018	10734	10746	158	169	346.79035	346.78701	-10.30654	-10.303511	0	0.50479965	0.0077848206	0	0	79.632425	-0.0031208138	0.05977195	2	2	1	0
S79	J230729.057-101751.36	1297	0	0	10444.9	190.997	10379	389.134	346.87107	-10.297601	346.88958	-10.24317	10425	10466	170	212	346.87662	346.8652	-10.303381	-10.291819	0	0.0049486633	0.001491236	0	0	79.632425	-0.032768621	0.71117239	1	2	1	0
S80	J230734.471-101306.91	70	0	0	10364.7	478.6	10364.7	478.578	346.89363	-10.218586	346.89362	-10.218592	10360	10369	475	483	346.89493	346.89242	-10.219578	-10.217375	0	0.19873597	0.0039601657	0	0	79.632425	-0.00066579746	0.033189755	2	2	1	0
S81	J230703.097-101946.66	60	0	0	10832.1	73.8333	10832.1	73.8297	346.7629	-10.329627	346.76291	-10.329628	10829	10836	70	78	346.76377	346.76182	-10.330682	-10.328479	0	0.17595852	0.0040140282	0	0	79.632425	0.00011694747	0.028949704	2	2	1	0
S82	J230654.752-101750.49	1297	0	0	10956.9	190.997	10951.9	190.064	346.72813	-10.297359	346.72952	-10.297618	10937	10978	170	212	346.73368	346.72227	-10.303141	-10.291575	0	0.13920663	0.00074200088	0	0	79.632425	-0.035822228	0.48133052	1	2	1	0
S83	J230705.940-101551.25	138	0	0	10790.2	311.812	10790.2	311.81	346.77475	-10.264237	346.77475	-10.264237	10784	10796	306	318	346.77648	346.77314	-10.265837	-10.262533	0	0.50737363	0.0074887467	0	0	79.632425	-0.0028432562	0.048826394	2	2	1	0
S84	J230703.632-101408.39	45	0	0	10824.9	415.711	10824.9	415.719	346.76513	-10.235663	346.76514	-10.235661	10822	10828	412	419	346.76594	346.76427	-10.236684	-10.234757	0	0.10363081	0.0029951504	0	0	79.632425	-0.00045320359	0.019727424	2	2	1	0
S85	J230603.064-102005.16	141	0	0	11727.9	53.234	11727.9	53.2687	346.51277	-10.334766	346.51278	-10.334757	11722	11734	47	60	346.51441	346.51107	-10.336484	-10.332903	0	1.073396	0.014714113	0	0	79.632425	-0.00025970662	0.08639011	2	2	1	0
S86	J230600.905-101920.87	69	0	0	11760.3	97.913	11760.3	97.9189	346.50377	-10.322464	346.50377	-10.322462	11756	11765	94	102	346.50496	346.50245	-10.323543	-10.321338	0	0.2573839	0.0054752985	0	0	79.632425	-0.00012779252	0.041890774	2	2	1	0
S87	J230608.374-101855.08	226	0	0	11648.9	124.243	11648.9	124.374	346.53489	-10.315301	346.53489	-10.315265	11641	11657	116	132	346.53709	346.53264	-10.317572	-10.313163	0	3.1720482	0.041889068	0	0	79.632425	-0.0038119016	0.13211658	2	2	1	0
S88	J230620.446-101749.44	1297	0	0	11468.9	190.997	11452	192.529	346.58519	-10.297067	346.58991	-10.296656	11449	11490	170	212	346.59074	346.57933	-10.302851	-10.291281	0	-0.068550189	0.0017859557	0	0	79.632425	-0.03098796	0.69217733	1	2	1	0
S89	J230630.293-101531.25	136	0	0	11322.4	330.978	11322.3	330.968	346.62622	-10.258681	346.62622	-10.258684	11316	11328	325	337	346.62799	346.62465	-10.260328	-10.257023	0	0.72536897	0.011307947	0	0	79.632425	-0.0025940026	0.062469253	2	2	1	0
S90	J230542.255-102053.37	26	0	0	12038.3	3.73077	12038.3	3.7642	346.42606	-10.348157	346.42606	-10.348148	12036	12040	1	7	346.42669	346.42558	-10.348909	-10.347257	0	0.10221252	0.0050078919	0	0	79.632425	-8.910685e-05	0.019926945	2	2	1	0
S91	J230543.302-102046.70	171	0	0	12022.7	10.5088	12022.7	10.5071	346.43042	-10.346305	346.43042	-10.346306	12016	12030	4	17	346.43228	346.42838	-10.348099	-10.344516	0	3.1762053	0.04164125	0	0	79.632425	-0.00026259244	0.1328758	2	2	1	0
S92	J230544.345-102040.11	24	0	0	12007.1	17.2083	12007.1	17.2074	346.43477	-10.344475	346.43476	-10.344475	12005	12009	15	20	346.43536	346.43425	-10.345084	-10.343706	0	0.09395547	0.0048639206	0	0	79.632425	0	0.01876754	2	2	1	0
S93	J230542.513-102036.13	19	0	0	12034.5	21.1579	12034.5	21.1461	346.42714	-10.34337	346.42714	-10.343373	12033	12036	19	24	346.42755	346.42671	-10.343964	-10.342587	0	0.074605513	0.0046801041	0	0	79.632425	-5.6373724e-05	0.014611133	2	2	1	0
S94	J230543.567-102029.81	22	0	0	12018.8	27.5909	12018.8	27.5933	346.43153	-10.341613	346.43152	-10.341612	12016	12022	26	29	346.4323	346.43063	-10.342052	-10.341223	0	0.091718372	0.0051635578	0	0	79.632425	-2.3398126e-05	0.0171535	2	2	1	0
S95	J230544.354-101857.68	268	0	0	12007.3	120.72	12007.3	120.577	346.43481	-10.316023	346.43481	-10.316063	11998	12016	112	129	346.43741	346.4324	-10.318427	-10.313741	0	5.8528223	0.073500678	0	0	79.632425	-3.4975793e-05	0.18670019	1	2	1	0
S96	J230546.138-101748.21	1297	0	0	11980.9	190.997	11988.9	207.752	346.44224	-10.296726	346.44004	-10.292115	11961	12002	170	212	346.44779	346.43638	-10.302511	-10.290938	0	0.049370482	0.0011320419	0	0	79.632425	-0.019817038	0.69708457	1	2	1	0
S97	J230511.830-101746.81	1297	0	0	12492.9	190.997	12474.7	187.549	346.29929	-10.296335	346.30437	-10.297297	12473	12514	170	212	346.30484	346.29343	-10.302122	-10.290545	0	0.043460392	0.0012235658	0	0	79.632425	-0.024096388	0.59026586	1	2	1	0
S98	J230524.365-101655.94	147	0	0	12306.1	242.939	12306.1	243.086	346.35152	-10.282207	346.35152	-10.282166	12300	12312	236	250	346.3532	346.34987	-10.284119	-10.280261	0	0.65075483	0.0091450317	0	0	79.632425	-0.00035553868	0.063722837	2	2	1	0
S99	J230514.333-101612.41	72	0	0	12455.9	286.5	12455.9	286.376	346.30972	-10.270115	346.30974	-10.270149	12452	12460	282	292	346.31081	346.30859	-10.271355	-10.2686	0	0.19335659	0.0038204524	0	0	79.632425	-0.0017342723	0.032777005	2	2	1	0
S100	J230437.519-101745.22	1297	0	0	13004.9	190.997	12975.2	190.922	346.15633	-10.295895	346.16465	-10.295942	12985	13026	170	212	346.16187	346.15047	-10.301684	-10.290103	0	0.050241247	0.0016858721	0	0	79.632425	-0.019841703	0.61962586	1	2	1	0
S101	J230434.306-101456.11	96	0	0	13053.6	361.74	13053.6	361.796	346.14294	-10.248921	346.14294	-10.248905	13048	13059	357	367	346.1445	346.14144	-10.250229	-10.24747	0	0.34780475	0.0063316743	0	0	79.632425	-0.0017731325	0.041664944	2	2	1	0
S102	J230358.392-101958.69	30	0	0	13588.1	54.0667	13588.1	54.0574	345.9933	-10.332969	345.9933	-10.332972	13586	13591	51	57	345.99389	345.9925	-10.333815	-10.33216	0	0.10278972	0.0039159316	0	0	79.632425	-0.00014694352	0.022497096	2	2	1	0
S103	J230358.188-101847.50	64	0	0	13591.5	126	13591.5	126.003	345.99245	-10.313194	345.99245	-10.313193	13587	13595	122	130	345.99371	345.99148	-10.314298	-10.312091	0	0.24413896	0.0050950088	0	0	79.632425	-0.001617137	0.044391549	2	2	1	0
S104	J230403.207-101743.46	1297	0	0	13516.9	190.997	13524.3	202.01	346.01336	-10.295405	346.01133	-10.29237	13497	13538	170	212	346.0189	346.00751	-10.301196	-10.289611	0	-0.092675172	0.0011944496	0	0	79.632425	-0.059508258	0.73933114	1	2	1	0
S105	J230328.893-101741.52	1297	0	0	14028.9	190.997	14181.5	212.373	345.87039	-10.294865	345.82781	-10.28882	14009	14050	170	212	345.87592	345.86453	-10.300658	-10.289069	0	0.016927477	0.0020889249	0	0	79.632425	-0.043618734	0.82729622	1	2	1	0
S106	J230316.184-101731.66	123	0	0	14218.6	200.187	14218.7	200.194	345.81743	-10.292127	345.81741	-10.292125	14213	14224	194	206	345.81899	345.81593	-10.293834	-10.290523	0	0.61495631	0.0095607173	0	0	79.632425	0.00013677089	0.065493414	2	2	1	0
S107	J230339.505-101627.61	377	0	0	13871	266.313	13870.7	266.461	345.9146	-10.274336	345.91467	-10.274295	13860	13881	256	277	345.91765	345.91182	-10.277182	-10.271388	0	25.74915	0.31695959	0	0	79.632425	-0.00097519794	0.27205033	1	2	1	0
S108	J230254.576-101739.40	1297	0	0	14540.9	190.997	14526.5	223.86	345.7274	-10.294276	345.73149	-10.285261	14521	14562	170	212	345.73294	345.72155	-10.300071	-10.288478	0	0.020878781	0.0013451799	0	0	79.632425	-0.03671673	0.72492205	1	2	1	0
S109	J230220.257-101737.10	1297	0	0	15052.9	190.997	15053	188.582	345.5844	-10.293638	345.58437	-10.294302	15033	15074	170	212	345.58994	345.57856	-10.299435	-10.287838	0	-0.30160794	0.0011753099	0	0	79.632425	-0.056541713	0.67080194	1	2	1	0
S110	J230145.935-101734.62	1297	0	0	15564.9	190.997	15553.8	183.012	345.4414	-10.29295	345.4445	-10.29516	15545	15586	170	212	345.44693	345.43555	-10.298749	-10.287148	0	-0.10261272	0.0014673453	0	0	79.632425	0.039394095	0.91924104	1	2	1	0
S111	J230111.609-101731.89	1311	0	0	16077	191.072	16079.2	196.783	345.29837	-10.292192	345.29777	-10.290619	16057	16098	170	212	345.30391	345.29254	-10.298013	-10.286408	0	2.2140558	0.032131284	0	0	79.632425	-0.011349557	1.3066411	1	2	1	0
S112	J230054.909-101625.35	71	0	0	16326.5	256.944	16326.5	256.897	345.22879	-10.273709	345.22881	-10.273722	16322	16331	253	261	345.23004	345.22754	-10.2748	-10.272588	0	0.73507169	0.013920122	0	0	79.632425	-0.0046544371	0.13176411	2	2	1	0
S113	J231845.041-100944.38	97	0	0	353.794	663.825	353.744	663.802	349.68767	-10.162329	349.68769	-10.162335	349	359	659	669	349.68902	349.68621	-10.163648	-10.160914	0	0.49716275	0.0089010224	0	0	79.632425	-0.00064755678	0.060565651	2	2	1	0
S114	J231854.999-100904.83	1297	0	0	204.938	702.997	236.208	689.849	349.72916	-10.151341	349.72046	-10.155001	185	226	682	724	349.73477	349.72324	-10.157081	-10.1456	0	-0.024196655	0.001529972	0	0	79.632425	-0.021746544	0.69293716	1	2	1	0
S115	J231838.494-100516.69	216	0	0	449.694	934.912	449.647	934.768	349.66039	-10.087968	349.6604	-10.088008	441	457	927	943	349.66283	349.65834	-10.09013	-10.085756	0	2.5928685	0.034005977	0	0	79.632425	-0.00082479106	0.12844123	2	2	1	0
S116	J231832.511-101153.55	241	0	0	541.627	534.274	541.786	534.231	349.63546	-10.198208	349.63542	-10.19822	533	550	526	542	349.63789	349.63311	-10.20047	-10.196097	0	3.1487432	0.039434813	0	0	79.632425	-0.0050607062	0.14120425	1	2	1	0
S117	J231820.689-100907.52	1297	0	0	716.938	702.997	723.942	677.401	349.5862	-10.152088	349.58429	-10.159132	697	738	682	724	349.59181	349.58029	-10.15783	-10.146345	0	-0.038886289	0.0020168351	0	0	79.632425	-0.045596195	0.86326206	1	2	1	0
S118	J231746.382-100910.03	1297	0	0	1228.94	702.997	1227.55	702.697	349.44326	-10.152785	349.44365	-10.152866	1209	1250	682	724	349.44886	349.43734	-10.15853	-10.147041	0	0.13703014	0.0018159546	0	0	79.632425	-0.0047381577	0.72479918	1	2	1	0
S119	J231739.575-100811.07	163	0	0	1330.17	763.067	1330.26	763.112	349.4149	-10.136408	349.41487	-10.136396	1323	1337	757	769	349.41691	349.41298	-10.138066	-10.134786	0	1.0404212	0.013917383	0	0	79.632425	-0.00067634166	0.091404662	2	2	1	0
S120	J231728.986-100641.09	211	0	0	1487.69	854.749	1487.74	854.781	349.37078	-10.111413	349.37076	-10.111404	1480	1496	847	862	349.37294	349.36845	-10.113533	-10.109431	0	2.1938725	0.029155932	0	0	79.632425	-0.0012629227	0.10620028	2	2	1	0
S121	J231712.078-100912.36	1297	0	0	1740.94	702.997	1859.27	486.948	349.30032	-10.153433	349.26762	-10.212954	1721	1762	682	724	349.30592	349.29441	-10.159179	-10.147686	0	0.0045741953	0.0014590196	0	0	79.632425	-0.035135405	0.71582297	1	2	1	0
S122	J231723.431-100623.49	173	0	0	1570.52	872.913	1570.54	872.882	349.34763	-10.106525	349.34762	-10.106534	1563	1578	866	879	349.34974	349.34553	-10.108416	-10.104862	0	1.3390924	0.01881915	0	0	79.632425	-0.002573241	0.087108664	2	2	1	0
S123	J231637.776-100914.51	1297	0	0	2252.94	702.997	2253.78	705.035	349.1574	-10.154032	349.15716	-10.153472	2233	2274	682	724	349.16299	349.15149	-10.15978	-10.148283	0	-0.43190248	0.001197967	0	0	79.632425	-0.0033358122	0.8475327	1	2	1	0
S124	J231638.954-100846.63	114	0	0	2235.2	731.105	2235.22	731.105	349.16231	-10.146287	349.16231	-10.146287	2230	2241	726	737	349.16377	349.16068	-10.147684	-10.144673	0	0.65726358	0.010807456	0	0	79.632425	-0.000284795	0.073911202	2	2	1	0
S125	J231556.319-101214.29	169	0	0	2872.6	523.692	2872.57	523.626	348.98466	-10.203969	348.98467	-10.203987	2865	2880	517	530	348.98679	348.98259	-10.205801	-10.202243	0	1.5711849	0.021724483	0	0	79.632425	-0.0089555658	0.12327427	2	2	1	0
S126	J231616.391-101111.27	187	0	0	2572.72	586.257	2572.68	586.252	349.06829	-10.186465	349.0683	-10.186466	2565	2580	579	593	349.07046	349.06625	-10.188451	-10.184619	0	2.2933452	0.031094614	0	0	79.632425	-0.001927936	0.14754619	2	2	1	0
S127	J231603.476-100916.49	1297	0	0	2764.94	702.997	2795.2	742.925	349.01448	-10.15458	349.00598	-10.143638	2745	2786	682	724	349.02008	349.00858	-10.160331	-10.14883	0	0.039870964	0.001894884	0	0	79.632425	-0.080591751	0.88106608	1	2	1	0
S128	J231601.269-100718.83	78	0	0	2797.33	822.038	2797.39	822.069	349.00529	-10.121897	349.00527	-10.121889	2792	2802	818	826	349.00678	349.00398	-10.123002	-10.120813	0	0.32800734	0.0065489486	0	0	79.632425	0.0013010772	0.047764421	2	2	1	0
S129	J231512.420-101220.45	72	0	0	3527.86	519.708	3527.83	519.764	348.80175	-10.205681	348.80176	-10.205666	3524	3532	515	524	348.80283	348.80059	-10.206972	-10.204505	0	0.28512812	0.0057205423	0	0	79.632425	-0.00090505839	0.048486779	2	2	1	0
S130	J231528.572-101151.02	45	0	0	3286.64	548.667	3286.67	548.648	348.86905	-10.197505	348.86904	-10.19751	3283	3290	545	552	348.87007	348.86811	-10.198509	-10.196592	0	0.19657933	0.0057471935	0	0	79.632425	-0.0012301599	0.035104013	2	2	1	0
S131	J231537.440-101023.10	28	0	0	3153.89	637.071	3153.85	637.077	348.906	-10.173083	348.90601	-10.173082	3151	3157	635	639	348.90681	348.90513	-10.17365	-10.172556	0	0.09964966	0.0041748085	0	0	79.632425	-0.0014264778	0.020707261	2	2	1	0
S132	J231529.179-100918.29	1297	0	0	3276.94	702.997	3276.17	685.916	348.87158	-10.15508	348.87181	-10.159774	3257	3298	682	724	348.87717	348.86567	-10.160832	-10.149327	0	0.057324242	0.0014951215	0	0	79.632425	-0.028198326	0.93892661	1	2	1	0
S133	J231455.112-100950.85	254	0	0	3785.64	671.717	3785.55	671.778	348.72963	-10.164124	348.72966	-10.164107	3776	3794	663	680	348.73233	348.72729	-10.166512	-10.161854	0	4.0587575	0.052230764	0	0	79.632425	0.00015178514	0.13421076	1	2	1	0
S134	J231454.883-100919.91	1297	0	0	3788.94	702.997	3789.6	697.675	348.72868	-10.15553	348.7285	-10.156993	3769	3810	682	724	348.73427	348.72278	-10.161284	-10.149775	0	0.065884652	0.0014627071	0	0	79.632425	0.0069367778	0.67987121	1	2	1	0
S135	J231420.589-100921.35	1297	0	0	4300.94	702.997	4259.18	394.405	348.58579	-10.15593	348.59774	-10.240713	4281	4322	682	724	348.59137	348.57989	-10.161686	-10.150174	0	0.001980417	0.0011703684	0	0	79.632425	-0.031924216	0.70347268	1	2	1	0
S136	J231421.518-100749.18	242	0	0	4286.76	796.112	4286.68	796.249	348.58966	-10.130329	348.58968	-10.130291	4278	4295	788	804	348.59211	348.58735	-10.132552	-10.128167	0	3.3857596	0.043390706	0	0	79.632425	-0.005885665	0.13434896	1	2	1	0
S137	J231418.641-100643.05	30	0	0	4329.5	863.067	4329.5	863.072	348.57767	-10.111959	348.57767	-10.111958	4327	4332	860	866	348.57837	348.57697	-10.1128	-10.111155	0	0.080280847	0.0031182044	0	0	79.632425	-0.0005817357	0.017228237	2	2	1	0
S138	J231346.297-100922.61	1297	0	0	4812.94	702.997	4813.3	698.57	348.4429	-10.156281	348.44281	-10.157498	4793	4834	682	724	348.44849	348.43701	-10.162039	-10.150523	0	-0.13378928	0.0010932038	0	0	79.632425	-0.02238255	0.68427367	1	2	1	0
S139	J231312.006-100923.70	1297	0	0	5324.94	702.997	5325.41	678.786	348.30002	-10.156583	348.29991	-10.163237	5305	5346	682	724	348.3056	348.29413	-10.162343	-10.150822	0	0.021334496	0.0016016654	0	0	79.632425	-0.036797077	0.62746814	1	2	1	0
S140	J231234.686-101120.62	22	0	0	5882.41	585.818	5882.4	585.803	348.14453	-10.18906	348.14453	-10.189064	5880	5885	584	588	348.1452	348.1438	-10.189559	-10.188462	0	0.046457497	0.0024142556	0	0	79.632425	-0.00020407182	0.010288668	2	2	1	0
S141	J231237.716-100924.61	1297	0	0	5836.94	702.997	5822.22	690.931	348.15715	-10.156835	348.16126	-10.160145	5817	5858	682	724	348.16273	348.15126	-10.162597	-10.151072	0	0.063109441	0.0011427015	0	0	79.632425	-0.036101383	0.5976178	1	2	1	0
S142	J231244.640-100910.79	229	0	0	5733.52	716.79	5733.55	716.73	348.186	-10.152997	348.18599	-10.153014	5726	5742	709	724	348.1881	348.18363	-10.155135	-10.15102	0	2.1978437	0.028283138	0	0	79.632425	-0.0058520051	0.09600714	2	2	1	0
S143	J231219.719-100657.82	148	0	0	6105.4	851.77	6105.38	851.763	348.08216	-10.11606	348.08217	-10.116062	6099	6112	845	858	348.08395	348.08032	-10.117918	-10.114351	0	1.4768965	0.020645907	0	0	79.632425	0	0.14490084	2	2	1	0
S144	J231229.531-100619.95	220	0	0	5958.8	889.823	5958.74	889.802	348.12304	-10.105543	348.12306	-10.105548	5950	5967	882	897	348.1255	348.12075	-10.107689	-10.103573	0	4.271966	0.056573752	0	0	79.632425	0	0.19851821	2	2	1	0
S145	J231230.126-100537.65	242	0	0	5949.82	932.566	5949.89	932.555	348.12553	-10.093792	348.12551	-10.093795	5941	5958	924	940	348.12799	348.12324	-10.096142	-10.091752	0	5.146203	0.06676884	0	0	79.632425	0	0.1943603	1	2	1	0
S146	J231232.442-100536.21	183	0	0	5915.23	933.967	5915.33	933.925	348.13518	-10.093392	348.13515	-10.093404	5908	5923	927	941	348.1372	348.13301	-10.095304	-10.091463	0	2.4417006	0.033967856	0	0	79.632425	-0.00025136995	0.14585942	2	2	1	0
S147	J231203.427-100925.34	1297	0	0	6348.94	702.997	6344.34	698.282	348.01428	-10.157038	348.01557	-10.158332	6329	6370	682	724	348.01985	348.00839	-10.162802	-10.151273	0	0.81184275	0.0099783028	0	0	79.632425	-0.024868588	0.75415154	1	2	1	0
S148	J231154.069-100731.72	26	0	0	6488.5	818	6488.47	818.009	347.97529	-10.125478	347.9753	-10.125475	6486	6491	816	820	347.97599	347.97459	-10.126027	-10.124929	0	0.074620344	0.0032961897	0	0	79.632425	-0.00030754195	0.015875212	2	2	1	0
S149	J231155.789-100528.15	127	0	0	6462.63	942.866	6462.68	942.886	347.98245	-10.091153	347.98244	-10.091147	6457	6469	937	949	347.98403	347.98068	-10.092763	-10.089469	0	0.80602111	0.012715309	0	0	79.632425	0.0014883138	0.078191372	2	2	1	0
S150	J231129.140-100925.87	1301	0	0	6860.92	703.018	6856.63	706.487	347.87142	-10.157185	347.87261	-10.156231	6841	6882	682	724	347.87698	347.86553	-10.162957	-10.151424	0	0.42661312	0.004776875	0	0	79.632425	-0.0082578731	0.7260123	1	2	1	0
S151	J231128.296-100755.27	244	0	0	6873.42	794.598	6872.95	794.757	347.8679	-10.132019	347.86803	-10.131975	6865	6883	787	802	347.87025	347.86522	-10.134105	-10.129987	0	3.036389	0.038944069	0	0	79.632425	0.00013795248	0.13348509	1	2	1	0
S152	J231127.050-100442.73	81	0	0	6891.8	989.222	6891.78	989.288	347.86271	-10.078536	347.86271	-10.078518	6887	6897	985	993	347.86405	347.86126	-10.079695	-10.077499	0	0.30863155	0.005920466	0	0	79.632425	-0.0028958464	0.046326265	2	2	1	0
S153	J231041.210-101143.61	241	0	0	7576.7	564.278	7576.75	564.348	347.67171	-10.195448	347.6717	-10.195429	7568	7585	556	572	347.67414	347.66939	-10.197722	-10.193326	0	3.9367408	0.051088165	0	0	79.632425	-0.0082716236	0.14456793	1	2	1	0
S154	J231058.966-101037.36	234	0	0	7311.53	631.107	7311.57	631.257	347.74569	-10.177043	347.74568	-10.177002	7303	7320	623	639	347.74808	347.74333	-10.17927	-10.174875	0	2.6278066	0.033697363	0	0	79.632425	-0.0082416549	0.11645975	2	2	1	0
S155	J231054.851-100926.26	1297	0	0	7372.94	702.997	7371.48	702.394	347.72854	-10.157295	347.72895	-10.15746	7353	7394	682	724	347.73411	347.72266	-10.163063	-10.151526	0	0.25077677	0.0015899683	0	0	79.632425	-0.026383648	0.73134964	1	2	1	0
S156	J231038.660-100853.61	280	0	0	7614.69	736.111	7614.47	736.063	347.66108	-10.148226	347.66114	-10.148239	7605	7624	727	744	347.66379	347.65848	-10.150729	-10.146059	0	5.8798998	0.074822411	0	0	79.632425	-0.0061822258	0.14576221	1	2	1	0
S157	J231020.563-100926.46	1297	0	0	7884.94	702.997	7854.05	765.134	347.58568	-10.157349	347.59429	-10.14027	7865	7906	682	724	347.59124	347.5798	-10.163119	-10.151578	0	-0.013933694	0.0011819107	0	0	79.632425	-0.02227325	0.56969631	1	2	1	0
S158	J230928.879-101131.95	24	0	0	8656.67	576.125	8656.67	576.121	347.37033	-10.192207	347.37033	-10.192208	8654	8659	574	578	347.37107	347.36968	-10.192791	-10.191692	0	0.063731201	0.0030164542	0	0	79.632425	-0.00028312109	0.013950416	2	2	1	0
S159	J230946.276-100926.48	1297	0	0	8396.94	702.997	8391.47	538.9	347.44282	-10.157354	347.44433	-10.202455	8377	8418	682	724	347.44838	347.43694	-10.163126	-10.151581	0	-0.0023374244	0.001136761	0	0	79.632425	-0.031973722	0.53658856	1	2	1	0
S160	J230954.443-100934.08	261	0	0	8274.98	695.322	8275.01	695.357	347.47685	-10.159467	347.47684	-10.159457	8266	8284	687	703	347.47935	347.47433	-10.161754	-10.157357	0	2.842581	0.03574476	0	0	79.632425	-0.0013859173	0.10169418	1	2	1	0
S161	J230909.184-101128.01	333	0	0	8950.74	579.976	8950.71	579.924	347.28827	-10.191115	347.28827	-10.191129	8941	8961	570	590	347.29098	347.2854	-10.193858	-10.188358	0	10.229905	0.12821713	0	0	79.632425	-0.0033540438	0.1805055	1	2	1	0
S162	J230911.988-100926.32	1297	0	0	8908.94	702.997	8955.18	846.123	347.29995	-10.15731	347.28707	-10.117968	8889	8930	682	724	347.30551	347.29408	-10.163083	-10.151534	0	-0.0071079175	0.0018225951	0	0	79.632425	-0.017647894	0.68487153	1	2	1	0
S163	J230913.527-100827.95	23	0	0	8886	762	8885.99	761.999	347.30636	-10.141097	347.30637	-10.141097	8884	8888	760	764	347.30692	347.3058	-10.141647	-10.140547	0	0.051468283	0.0025184909	0	0	79.632425	-0.00031186286	0.011426596	2	2	1	0
