# Number of sources: 8064
# RA (deg), Dec (deg), I (Jy), Q (Jy), U (Jy), V (Jy), Ref. freq. (Hz), Spectral index, Rotation measure (rad/m^2), FWHM major (arcsec), FWHM minor (arcsec), Position angle (deg)
 345.336085,  -8.533558, 1.829548e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.607293e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.309462,  -7.256016, 4.962259e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.487487e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.992526,  -9.188555, 3.321153e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.244808e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.311570,  -9.295790, 1.109703e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.435567e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.733053,  -5.603087, 3.761765e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.423035e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.636707, -10.616256, 1.031497e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.039585e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.663318,  -8.515162, 4.750813e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.419807e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.064010,  -6.180955, 7.907186e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.420258e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.492525,  -8.967291, 4.108184e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.921226e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.502077,  -9.710318, 6.123462e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.453458e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.446497, -11.023492, 2.256164e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.007309e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.888322,  -6.985597, 2.338919e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.224013e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.123212,  -8.782412, 1.679987e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.153524e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.202390, -11.268060, 3.096786e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.067519e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.287251,  -9.739040, 2.955292e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.403675e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.346755,  -6.486003, 1.327128e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.221317e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.555308,  -5.015714, 8.181524e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.814305e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.852646,  -7.486650, 8.727659e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.233902e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.197384,  -6.574241, 3.168268e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.205390e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.833510,  -6.034777, 2.040821e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.108582e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.619113,  -8.862293, 7.734025e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.519453e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.639932,  -7.037551, 5.290699e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.262960e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.617255,  -5.900848, 3.788669e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.085688e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.924373,  -7.292075, 5.165367e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.934182e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.420011,  -7.769317, 2.028863e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.224898e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.199872,  -7.820557, 8.897151e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.062208e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.702015,  -8.957661, 9.140007e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.067199e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.080536,  -8.748847, 6.637182e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.338147e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.644124,  -7.053869, 1.642469e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.653486e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.282488, -10.989793, 1.973588e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.798742e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.229621,  -7.081480, 1.839844e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.286446e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.919604,  -5.542948, 2.915977e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.100063e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.252323,  -7.961952, 5.108931e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.268699e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.337854,  -5.344296, 2.802919e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.139819e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.918659,  -8.991108, 2.487385e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.416084e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.841515,  -9.118015, 6.445522e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.017683e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.736024,  -9.459558, 1.912606e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.539053e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.412562,  -7.356012, 2.842143e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.051334e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.470022,  -6.220808, 4.848982e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.787324e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.343335,  -6.001456, 6.673980e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.142834e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.446645,  -8.616270, 1.911681e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.928120e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.908588,  -9.644189, 2.410564e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.056213e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.165883,  -7.749330, 2.294294e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.956582e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.557167,  -7.566016, 2.252384e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.042073e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.722509, -10.296075, 1.435945e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.106139e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.779216,  -5.462280, 5.620590e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.431500e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.500759,  -7.654896, 3.116314e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.068209e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.474488,  -8.963786, 1.462147e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.998565e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.274123,  -9.194599, 9.324115e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.081877e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.604114,  -7.378516, 5.059114e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.609917e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.339441, -10.791436, 1.539257e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.521083e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.427513,  -8.812916, 3.253749e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.119443e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.153713,  -9.781068, 1.003603e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.508796e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.638753,  -5.074753, 9.804424e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.551996e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.118446,  -7.940938, 5.333732e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.595544e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.281602,  -7.514888, 6.269045e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.341576e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.296363,  -9.459660, 1.205188e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.078944e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.829552,  -6.409693, 1.140457e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.934832e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.546900,  -7.025232, 2.890780e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.835208e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.121888,  -9.107649, 9.364283e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.206707e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.597959,  -9.645960, 7.710641e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.382995e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.146886,  -6.333021, 1.098152e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.968769e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.403280,  -9.676979, 1.635668e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.037923e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.054866,  -7.121928, 5.828828e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.366452e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.706955,  -6.719118, 8.241044e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.311405e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.701909,  -8.469812, 9.562953e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.463271e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.649996,  -5.686683, 3.834045e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.358662e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.910160,  -5.882472, 5.939821e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.354813e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.903603,  -7.408401, 2.325793e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.393377e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.621607,  -8.249391, 1.229221e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.891384e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.403232, -10.841100, 5.835204e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.520254e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.356289,  -7.291790, 5.780737e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.745154e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.698708, -10.644932, 7.552229e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.281321e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.353500,  -5.942955, 1.539985e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.755304e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.600041,  -9.106983, 1.020753e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.262611e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.261765,  -8.278624, 2.759296e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.469988e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.780293,  -7.270289, 6.685256e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.722113e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.068813,  -8.397271, 1.765062e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.285650e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.245541,  -7.364874, 1.520413e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.027038e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.842202, -10.435695, 5.142645e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.005524e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.982958,  -6.050103, 1.934219e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.223813e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.138956,  -5.814468, 9.833058e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.042286e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.977432,  -5.706562, 4.556779e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.632023e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.904603,  -9.411609, 2.274890e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.438914e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.904194,  -7.852281, 7.144758e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.057766e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.382529,  -7.235771, 1.197225e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.327910e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.156306, -10.304787, 1.908312e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.606816e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.962065,  -5.810037, 2.335397e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.876288e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.030141, -11.135565, 2.595026e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.345559e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.367902,  -7.560392, 2.602370e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.398287e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.219249,  -9.964304, 4.941619e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.622186e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.483656,  -7.725947, 1.192236e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.641655e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.696731, -10.348392, 1.305981e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.343494e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.390161, -10.753215, 3.853972e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.066164e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.085117,  -9.147725, 1.838814e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.870292e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.931587,  -8.128968, 9.075339e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.071701e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.458819,  -7.067592, 5.676675e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.463983e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.020290,  -8.562418, 6.045276e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.071599e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.863970,  -7.137066, 3.246723e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.708575e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.352259,  -5.095294, 3.907895e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.968452e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.617866,  -5.826404, 3.420237e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.101676e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.747552,  -6.850790, 6.846552e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.313542e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.985521,  -8.106742, 2.088525e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.277471e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.121036,  -7.411203, 3.723187e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.413207e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.750055, -10.042589, 7.891928e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.070322e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.873473, -10.326102, 1.316732e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.269857e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.299734,  -8.322467, 6.903214e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.023929e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.449256,  -7.659468, 4.287276e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.359568e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.358009, -10.291077, 6.492128e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.120275e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.007511,  -9.471311, 2.812373e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.130636e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.282139,  -5.891664, 1.874364e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.607636e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.866622,  -8.310990, 1.604517e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.163292e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.722084,  -5.806390, 4.544513e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.918810e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.128973,  -5.358335, 4.811302e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.072921e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.324507,  -5.406920, 9.679463e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.032970e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.631175,  -6.029118, 2.816453e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.354065e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.534020,  -6.234662, 1.503542e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.160966e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.678743, -10.651144, 7.746865e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.438608e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.731917,  -6.356983, 9.822536e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.884135e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.498562,  -8.376384, 8.239001e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.777073e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.802882,  -7.761218, 1.338337e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.043075e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.086895,  -8.096044, 2.141714e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.148558e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.329172,  -9.889726, 5.340885e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.943887e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.293247,  -5.427500, 6.974041e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.716215e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.035521,  -7.206542, 2.253067e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.998210e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.498247,  -7.540463, 4.883587e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.338283e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.085777, -10.417110, 5.292749e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.812945e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.092479,  -7.645620, 9.336183e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.359924e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.204276,  -9.283571, 1.207387e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.945959e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.705986,  -7.616057, 1.227074e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.915576e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.448827,  -6.860429, 2.132849e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.596698e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.400661,  -7.319918, 4.738556e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.225170e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.900802,  -9.841454, 1.805112e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.621931e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.891843,  -7.424879, 1.766614e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.181107e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.466849,  -6.806833, 1.629874e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.431620e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.328431, -10.546703, 1.039123e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.403060e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.461937,  -5.975866, 1.190150e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.554838e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.591303,  -9.745602, 9.156747e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.170608e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.300155,  -5.216653, 7.667201e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.648630e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
